,NameLength,HasSubtitle,DescripLength,iap_none,iap_1.99,iap_0.99,iap_29.99,lang_ja,lang_gu,genr_entertainment,genr_casual,genr_simulation,User Rating Count,Size,Target
7699,13.0,0.0,2257.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,73821184.0,0.0
7702,43.0,0.0,3043.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,145.0,61853696.0,1.0
7703,13.0,0.0,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10433536.0,0.0
7704,11.0,0.0,488.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,20787200.0,0.0
7705,21.0,1.0,2457.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,99.0,18794496.0,1.0
7708,51.0,0.0,1245.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,28335104.0,0.0
7709,26.0,0.0,429.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19205120.0,1.0
7711,29.0,1.0,2105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,153.0,121235456.0,1.0
7712,83.0,0.0,764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,93739008.0,0.0
7713,49.0,1.0,1419.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,83073024.0,1.0
7714,22.0,0.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,41046016.0,1.0
7718,23.0,0.0,637.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23834624.0,0.0
7720,13.0,1.0,2985.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,340.0,240497664.0,0.0
7721,18.0,0.0,772.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.0,185580544.0,1.0
7722,11.0,0.0,404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,322868224.0,1.0
7724,47.0,0.0,1096.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,338.0,40418304.0,1.0
7725,42.0,0.0,465.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,36888576.0,1.0
7726,28.0,0.0,681.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,109363200.0,0.0
7727,10.0,1.0,2041.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2602.0,91617280.0,0.0
7729,33.0,0.0,951.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,35726336.0,0.0
7730,80.0,0.0,915.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,102365184.0,0.0
7731,17.0,0.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1271.0,153788416.0,1.0
7738,59.0,0.0,5874.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.0,59027456.0,1.0
7742,47.0,0.0,3382.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,132947968.0,0.0
7743,74.0,0.0,502.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,80476160.0,1.0
7748,17.0,1.0,1321.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6525.0,276705280.0,1.0
7749,71.0,0.0,1233.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,221640704.0,0.0
7752,26.0,0.0,3999.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,94702592.0,0.0
7753,13.0,0.0,3220.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,237266944.0,1.0
7756,8.0,0.0,572.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,48571392.0,1.0
7760,15.0,0.0,4031.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20393.0,315726848.0,0.0
7765,26.0,1.0,891.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,147.0,615205888.0,0.0
7766,49.0,0.0,2981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,59509760.0,1.0
7767,27.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,67086336.0,1.0
7771,9.0,1.0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,777995264.0,1.0
7774,16.0,1.0,1397.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5834.0,274382848.0,1.0
7775,71.0,0.0,1126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,335851520.0,1.0
7776,19.0,1.0,2323.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,461.0,185158656.0,1.0
7777,12.0,1.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,87376896.0,1.0
7779,15.0,1.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,53391360.0,1.0
7783,28.0,1.0,2551.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1471.0,176640000.0,1.0
7785,25.0,1.0,2234.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8525.0,202220544.0,1.0
7787,51.0,0.0,621.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,13668352.0,0.0
7793,33.0,0.0,672.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,10223616.0,0.0
7795,26.0,0.0,1749.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,95.0,131486720.0,0.0
7801,21.0,0.0,766.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29384704.0,1.0
7805,17.0,0.0,916.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,570566656.0,1.0
7806,12.0,1.0,716.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,194989056.0,0.0
7812,14.0,1.0,1219.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8247.0,430344192.0,1.0
7813,15.0,1.0,2810.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,191576064.0,0.0
7819,6.0,0.0,860.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24256512.0,0.0
7822,25.0,1.0,699.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,55757824.0,1.0
7824,14.0,0.0,2052.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,266156032.0,1.0
7831,49.0,0.0,2843.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1633.0,75151360.0,1.0
7838,12.0,0.0,1383.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.0,128624640.0,1.0
7843,24.0,0.0,750.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,28529664.0,1.0
7844,30.0,1.0,547.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15079.0,181442560.0,1.0
7852,15.0,0.0,1804.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,46129152.0,1.0
7853,12.0,0.0,587.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,25713664.0,0.0
7855,28.0,0.0,3203.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,84424704.0,0.0
7856,19.0,0.0,522.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,25905152.0,1.0
7863,15.0,1.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17023.0,59294720.0,1.0
7867,17.0,1.0,2433.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,107220992.0,0.0
7868,20.0,1.0,1757.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,672.0,209128448.0,1.0
7870,30.0,0.0,968.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,123.0,153329664.0,0.0
7872,35.0,1.0,1496.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,74797056.0,1.0
7873,49.0,1.0,1385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,76490752.0,1.0
7875,18.0,0.0,1019.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42070016.0,1.0
7876,19.0,0.0,2976.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,302738432.0,0.0
7877,15.0,0.0,689.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64.0,340012032.0,0.0
7881,19.0,0.0,688.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,24677376.0,0.0
7886,33.0,0.0,198.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,64783360.0,1.0
7890,14.0,0.0,835.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,29104128.0,0.0
7893,23.0,0.0,2801.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,66674688.0,0.0
7895,49.0,0.0,1976.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,79943680.0,0.0
7905,28.0,0.0,1903.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,181744640.0,0.0
7910,28.0,1.0,1363.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2621.0,138547200.0,1.0
7911,27.0,0.0,382.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,334.0,118945792.0,0.0
7912,48.0,0.0,1205.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,25086976.0,0.0
7914,30.0,1.0,522.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,153627648.0,0.0
7915,22.0,0.0,2747.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221.0,1408192512.0,1.0
7916,13.0,0.0,819.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,155.0,221245440.0,0.0
7921,26.0,0.0,716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43083776.0,0.0
7926,35.0,0.0,4083.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,130.0,135030784.0,0.0
7927,30.0,1.0,2716.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13151.0,271497216.0,0.0
7929,33.0,0.0,640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26293248.0,1.0
7930,112.0,0.0,6525.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,105940992.0,1.0
7931,78.0,0.0,788.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,172824576.0,1.0
7932,28.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2234.0,269811712.0,1.0
7933,19.0,1.0,2449.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,136.0,15349760.0,1.0
7934,24.0,1.0,2473.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4593.0,1191821312.0,1.0
7936,15.0,0.0,420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11904000.0,0.0
7937,13.0,1.0,4272.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,113680384.0,0.0
7939,49.0,0.0,611.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,9035776.0,0.0
7940,19.0,1.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,158.0,148054016.0,0.0
7944,47.0,1.0,1409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74743808.0,0.0
7945,10.0,0.0,580.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,28331008.0,0.0
7946,17.0,0.0,3199.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,135229440.0,1.0
7952,29.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,28418048.0,0.0
7955,78.0,0.0,2295.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,37892096.0,0.0
7956,31.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,801.0,19450880.0,1.0
7958,92.0,0.0,1416.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,28976128.0,0.0
7959,24.0,0.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,53978112.0,0.0
7960,26.0,1.0,804.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,17782784.0,0.0
7963,42.0,0.0,1250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,275680256.0,0.0
7964,14.0,0.0,535.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,15211520.0,0.0
7965,30.0,1.0,2640.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5441.0,127089664.0,1.0
7968,6.0,0.0,204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18336768.0,1.0
7976,65.0,0.0,1036.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,214904832.0,0.0
7989,6.0,0.0,444.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,44274688.0,1.0
7990,77.0,0.0,1480.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,775.0,77953024.0,1.0
7991,19.0,0.0,1478.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18422784.0,1.0
7992,21.0,0.0,1190.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,261.0,98096128.0,0.0
7994,69.0,0.0,3632.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5666.0,77242368.0,1.0
7996,18.0,0.0,1716.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,150.0,365371392.0,0.0
8000,18.0,0.0,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,82304000.0,0.0
8001,28.0,1.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,193612800.0,1.0
8002,26.0,1.0,1306.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,142316544.0,0.0
8004,18.0,0.0,849.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,197291008.0,1.0
8005,15.0,0.0,859.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,19345408.0,1.0
8007,12.0,0.0,2600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,80163840.0,0.0
8008,8.0,1.0,789.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,399.0,87823360.0,1.0
8010,9.0,0.0,3290.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,31707136.0,0.0
8013,25.0,0.0,3306.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,30887936.0,0.0
8015,28.0,0.0,341.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,104653824.0,1.0
8016,30.0,1.0,1138.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22368.0,204515328.0,1.0
8018,47.0,0.0,277.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,83966976.0,1.0
8020,30.0,1.0,2108.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,91651.0,203108352.0,1.0
8024,11.0,0.0,440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11166720.0,1.0
8026,14.0,0.0,497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,109774848.0,1.0
8028,7.0,0.0,2394.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,90412032.0,1.0
8031,14.0,0.0,1294.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,176190464.0,0.0
8033,10.0,0.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,28894208.0,1.0
8035,11.0,1.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,76137472.0,1.0
8036,30.0,1.0,3626.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8396.0,173621248.0,1.0
8037,29.0,0.0,823.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,133576704.0,1.0
8039,30.0,1.0,331.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,87057408.0,1.0
8040,22.0,0.0,1236.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,27901952.0,1.0
8041,49.0,0.0,1182.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,27487232.0,1.0
8042,60.0,0.0,1035.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,35975168.0,0.0
8045,23.0,0.0,3304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,39059456.0,0.0
8050,18.0,0.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,73980928.0,1.0
8052,29.0,1.0,1338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,81059840.0,1.0
8053,7.0,0.0,1154.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,31431680.0,0.0
8054,25.0,0.0,3007.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15747.0,242573312.0,1.0
8056,48.0,0.0,355.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,57633792.0,0.0
8059,6.0,1.0,1353.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,144.0,32793600.0,0.0
8067,35.0,0.0,1014.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,310301696.0,0.0
8069,15.0,0.0,1329.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,615608320.0,0.0
8070,27.0,0.0,266.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19589120.0,0.0
8071,29.0,1.0,1013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,8625152.0,0.0
8072,35.0,0.0,1680.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,127.0,111911936.0,0.0
8073,29.0,1.0,1634.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,187.0,151897088.0,1.0
8076,25.0,0.0,1001.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,164535296.0,0.0
8078,50.0,0.0,249.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83442688.0,1.0
8079,17.0,0.0,1441.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24187904.0,1.0
8080,15.0,0.0,1261.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1239.0,1423070208.0,1.0
8082,28.0,1.0,2194.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1327.0,382046208.0,1.0
8087,27.0,0.0,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,354664448.0,1.0
8090,10.0,1.0,774.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19245056.0,0.0
8092,68.0,0.0,4010.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,36712448.0,0.0
8095,69.0,0.0,4011.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,32509952.0,0.0
8097,18.0,1.0,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,93577216.0,0.0
8098,16.0,0.0,867.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,46645248.0,1.0
8100,14.0,0.0,4088.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,52506624.0,0.0
8103,7.0,0.0,577.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,45417472.0,1.0
8106,15.0,0.0,1870.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,336182272.0,1.0
8108,30.0,0.0,507.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1312.0,54270976.0,0.0
8109,13.0,0.0,2322.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,58329088.0,1.0
8110,17.0,0.0,984.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,99987456.0,0.0
8111,16.0,0.0,1027.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,586.0,242657280.0,1.0
8112,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,66621440.0,0.0
8113,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.0,62509056.0,0.0
8114,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,65179648.0,0.0
8115,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,265.0,52273152.0,0.0
8116,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,55910400.0,0.0
8117,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,63971328.0,0.0
8118,32.0,0.0,4147.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,59912192.0,0.0
8120,9.0,1.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,185362432.0,0.0
8127,29.0,1.0,816.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,180963328.0,1.0
8128,12.0,0.0,2010.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,864.0,89528320.0,0.0
8132,12.0,0.0,450.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,42849280.0,1.0
8136,41.0,0.0,1457.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,112.0,27507712.0,1.0
8137,13.0,0.0,1093.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,26588160.0,0.0
8138,81.0,0.0,374.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,31943680.0,0.0
8139,13.0,1.0,1849.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,439776.0,281521152.0,0.0
8141,15.0,0.0,1201.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,407.0,223521792.0,1.0
8147,27.0,1.0,218.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,31489024.0,1.0
8148,17.0,0.0,140.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1309696.0,0.0
8149,32.0,0.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14539776.0,0.0
8150,14.0,0.0,1696.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,310156288.0,1.0
8155,22.0,0.0,529.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,36454400.0,1.0
8160,9.0,1.0,1196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,316754944.0,1.0
8161,49.0,1.0,1474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,69261312.0,1.0
8163,36.0,0.0,709.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39553024.0,0.0
8165,10.0,0.0,799.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,21238784.0,1.0
8166,23.0,1.0,1490.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,131.0,1416407040.0,1.0
8172,24.0,0.0,1493.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1292742656.0,0.0
8173,29.0,0.0,667.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,222.0,30046208.0,1.0
8174,17.0,0.0,627.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,20905984.0,0.0
8176,23.0,0.0,1512.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,126033920.0,0.0
8179,15.0,1.0,957.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1223.0,171666432.0,1.0
8180,14.0,0.0,1027.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,32292864.0,1.0
8182,30.0,1.0,1263.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1204.0,175601664.0,1.0
8183,57.0,0.0,243.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,274.0,15045632.0,0.0
8185,20.0,0.0,1171.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,25972736.0,1.0
8195,26.0,0.0,1616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,114237440.0,1.0
8197,40.0,0.0,1967.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,106175488.0,0.0
8199,48.0,0.0,1782.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,123486208.0,0.0
8201,16.0,0.0,842.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24518656.0,1.0
8203,30.0,1.0,2206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,413996032.0,0.0
